entry,exit,stop_price,target_price,r_multiple_gross,exit_reason,hold_min,trade_date,obs_minute,stop_points,r_net,fold_test_end
11426.25,11421.5,11783.357142857143,10890.589285714286,0.013301330133013302,time,240,2022-06-13 00:00:00-04:00,60,357.10714285714283,0.0112011201120112,2023-01-01
11303.0,11342.5,11666.75,10757.375,-0.10859106529209622,time,240,2022-06-14 00:00:00-04:00,60,363.75,-0.11065292096219932,2023-01-01
11200.5,11339.5,11567.535714285714,10649.94642857143,-0.3787097401965554,time,240,2022-06-17 00:00:00-04:00,60,367.0357142857143,-0.3807531380753138,2023-01-01
12012.75,11722.75,12346.307692307691,11512.413461538461,0.8694148169501297,time,240,2022-06-28 00:00:00-04:00,60,333.5576923076923,0.867166330354569,2023-01-01
11448.5,11550.5,11779.98076923077,10951.278846153846,-0.3077101583802286,time,240,2022-07-01 00:00:00-04:00,60,331.4807692307692,-0.30997273307420087,2023-01-01
12126.0,11978.75,12410.660714285714,11699.00892857143,0.5172824791418356,time,240,2022-07-18 00:00:00-04:00,60,284.6607142857143,0.5146477636283797,2023-01-01
12396.5,12606.5,12676.964285714286,11975.80357142857,-0.7487584362663949,time,240,2022-07-21 00:00:00-04:00,60,280.4642857142857,-0.7514325735387749,2023-01-01
12332.25,12304.0,12635.375,11877.5625,0.09319587628865979,time,240,2022-07-25 00:00:00-04:00,60,303.125,0.09072164948453608,2023-01-01
12186.0,12093.25,12471.42857142857,11757.857142857143,0.3249499499499499,time,240,2022-07-26 00:00:00-04:00,60,285.42857142857144,0.3223223223223223,2023-01-01
13240.75,13309.25,13552.142857142857,12773.660714285714,-0.21997935543066863,time,240,2022-08-04 00:00:00-04:00,60,311.39285714285717,-0.2223878885193256,2023-01-01
13567.25,13658.75,13869.232142857143,13114.276785714286,-0.3029980486074153,time,240,2022-08-15 00:00:00-04:00,60,301.98214285714283,-0.30548163916977117,2023-01-01
13565.0,13702.0,13859.17857142857,13123.732142857143,-0.46570353283962607,time,240,2022-08-16 00:00:00-04:00,60,294.17857142857144,-0.4682530047347335,2023-01-01
13488.5,13569.75,13756.839285714286,13085.99107142857,-0.3027883143674719,time,240,2022-08-17 00:00:00-04:00,60,268.3392857142857,-0.30558328342317165,2023-01-01
12980.25,12923.5,13238.214285714286,12593.30357142857,0.21999169320227052,time,240,2022-08-22 00:00:00-04:00,60,257.9642857142857,0.21708431399695416,2023-01-01
12987.0,12719.5,13234.660714285714,12615.50892857143,1.080106712812748,time,240,2022-08-26 00:00:00-04:00,60,247.66071428571428,1.0770783762347682,2023-01-01
12404.25,12306.0,12668.767857142857,12007.473214285714,0.37143050023627894,time,240,2022-08-30 00:00:00-04:00,60,264.51785714285717,0.368595152906231,2023-01-01
12384.5,12322.75,12646.42857142857,11991.607142857143,0.23575129533678754,time,240,2022-08-31 00:00:00-04:00,60,261.92857142857144,0.23288791928006541,2023-01-01
